reviewer_id,reviewer_skin_tone,reviewer_skin_type,reviewer_eye_color,reviewer_hair_color
22409402918,medium,normal,brown,brown
20709178995,lightMedium,oily,brown,brown
23557381769,deep,combination,brown,black
1166601965,mediumTan,combination,green,brown
21739084167,fair,dry,blue,brown
23104452605,fair,oily,Grey,blonde
7272700590,fair,combination,blue,blonde
5953631780,fairLight,combination,blue,blonde
2754220277,light,oily,brown,brown
6200311262,light,combination,brown,auburn
7566995249,fair,normal,blue,brown
7418714283,fairLight,combination,brown,blonde
8813916149,fairLight,combination,hazel,black
10266880865,fairLight,oily,blue,blonde
20440106944,mediumTan,combination,brown,brown
34452567414,light,combination,hazel,blonde
8589319426,deep,combination,brown,black
6628399410,tan,combination,brown,black
22565329222,fair,normal,blue,brown
1227626334,fair,combination,brown,gray
7549419984,rich,combination,brown,black
2655879495,fair,normal,hazel,brown
2249756960,deep,oily,brown,brown
5082511603,tan,oily,brown,brown
5212025443,lightMedium,dry,brown,brown
2614511140,rich,combination,brown,brown
6032582321,mediumTan,combination,brown,brown
7017751191,mediumTan,oily,brown,brown
8083026042,lightMedium,dry,green,brown
22340828122,light,combination,brown,black
7096082445,lightMedium,oily,brown,brown
973142767,lightMedium,oily,brown,brown
25850990392,lightMedium,normal,brown,brown
7588659333,medium,combination,green,brown
12190300154,fair,oily,hazel,brown
6354609107,tan,normal,brown,black
1339321208,light,oily,blue,blonde
1785061628,lightMedium,combination,brown,brown
5032270022,fair,normal,brown,brown
6499900012,mediumTan,dry,brown,brown
6020931507,lightMedium,combination,blue,brown
2025973573,fair,combination,green,blonde
6012108374,lightMedium,combination,brown,red
7164949313,light,combination,brown,brown
22207230699,light,combination,brown,brown
2758728700,fair,combination,blue,blonde
1153746775,light,combination,hazel,brown
22716366342,medium,oily,brown,brown
6422146607,light,oily,blue,brown
5944425807,mediumTan,normal,brown,brown
1300945377,light,oily,green,blonde
12132607098,lightMedium,dry,brown,black
12456183376,lightMedium,combination,brown,black
9510414337,light,oily,brown,brown
12005541664,fair,combination,blue,brown
10808092626,tan,oily,brown,black
9197149947,fairLight,normal,blue,brown
997662009,lightMedium,combination,brown,brown
6052590680,fair,combination,blue,blonde
10522148044,lightMedium,combination,brown,black
10641271677,fair,combination,blue,blonde
7831813240,light,combination,brown,brown
5420374089,tan,combination,brown,black
2285671451,fair,combination,brown,auburn
2134403031,fair,normal,blue,blonde
9960273893,light,dry,brown,brown
1914274820,medium,combination,brown,brown
6260036410,lightMedium,combination,brown,gray
6114556812,fair,dry,brown,brown
30666213998,fair,dry,brown,brown
26892108818,light,dry,blue,blonde
1344170170,lightMedium,combination,brown,brown
1387384174,fair,combination,blue,blonde
2249174447,medium,combination,brown,brown
21842053050,lightMedium,dry,brown,black
1045394891,light,combination,blue,blonde
7576650318,fair,oily,blue,blonde
1189230037,fair,normal,brown,brown
2762763562,lightMedium,oily,brown,brown
24751472588,mediumTan,combination,brown,brown
5142583100,tan,combination,brown,brown
28297512307,lightMedium,dry,hazel,brown
5933748238,fair,combination,blue,blonde
25983389026,mediumTan,combination,brown,black
2171594276,mediumTan,combination,brown,black
5950659284,fair,dry,green,red
2323792745,light,combination,brown,blonde
10544382541,light,combination,brown,black
2115293104,lightMedium,dry,brown,brown
7045038744,fair,normal,blue,brown
6297413685,mediumTan,combination,brown,brown
1492639655,fairLight,oily,blue,black
6611558123,light,dry,green,black
1358840239,fair,combination,brown,brown
1499879583,fair,normal,green,brown
7649263911,lightMedium,combination,blue,blonde
10415869172,fair,combination,brown,brown
2082534587,lightMedium,combination,hazel,blonde
7891670216,light,normal,brown,black
6003836024,fairLight,combination,green,red
1123966366,fairLight,combination,blue,blonde
1309956353,fair,dry,blue,blonde
2171864785,mediumTan,combination,brown,black
1339630539,lightMedium,combination,blue,blonde
7463058999,lightMedium,normal,brown,black
5951960670,fair,oily,green,brown
1480201626,deep,combination,brown,black
1972591555,lightMedium,dry,brown,brown
2279486400,lightMedium,combination,blue,brown
20276847125,fair,combination,brown,black
1812736857,fair,dry,blue,brown
11925496161,fairLight,combination,blue,red
911968475,light,normal,brown,red
6812608673,fair,dry,hazel,brown
1184732520,fair,dry,brown,brown
2141822319,fairLight,dry,blue,blonde
11492079356,light,oily,brown,black
32188454162,light,combination,blue,blonde
5878723295,fair,combination,green,blonde
1323075078,light,combination,brown,blonde
10822663401,fair,combination,green,black
1594294193,fair,combination,green,brown
5157533515,fair,normal,brown,brown
11696677304,lightMedium,combination,brown,brown
28141747171,light,combination,brown,brown
6279073490,light,normal,green,brown
1578055060,lightMedium,normal,brown,brown
8278300286,fair,normal,blue,brown
5620209021,light,combination,hazel,brown
6306521163,light,oily,green,brown
24315304152,lightMedium,dry,brown,brown
955667158,deep,oily,brown,black
2161333305,lightMedium,dry,brown,brown
24347970060,light,dry,hazel,brown
1180630379,medium,oily,brown,brown
1174860207,lightMedium,oily,brown,brown
23144708522,lightMedium,oily,brown,brown
9366509375,light,combination,brown,brown
11888920986,light,oily,blue,blonde
10365810227,light,combination,hazel,blonde
2583551924,light,combination,brown,brown
2457532703,lightMedium,combination,brown,brown
2147997289,light,combination,brown,brown
21863807866,light,dry,green,brown
9988996956,mediumTan,combination,brown,brown
5221338864,medium,oily,brown,brown
5962949990,medium,combination,brown,brown
6377920051,light,combination,brown,black
7876182175,fair,combination,green,blonde
8460907838,light,dry,brown,brown
5994991723,medium,combination,brown,black
7962581871,deep,combination,brown,black
446869739,light,combination,brown,brown
9794715222,mediumTan,oily,brown,brown
1289074343,lightMedium,combination,green,brown
42366226911,light,combination,blue,blonde
23516299211,light,combination,blue,blonde
40099910864,light,normal,blue,blonde
38656984489,medium,combination,brown,black
1131699602,light,combination,brown,brown
37565945755,light,combination,brown,brown
29664585805,lightMedium,dry,brown,red
36163493790,lightMedium,oily,brown,brown
1341681507,light,combination,brown,brown
9556525495,lightMedium,oily,hazel,blonde
27055496457,tan,combination,brown,black
6686990190,light,combination,brown,brown
2392401148,lightMedium,combination,brown,brown
5024861455,light,oily,green,red
27703617283,lightMedium,combination,brown,brown
9376681638,tan,combination,brown,black
7911099765,lightMedium,normal,brown,brown
6266704604,deep,combination,brown,black
1754459750,light,combination,blue,brown
1587335806,mediumTan,oily,brown,brown
26475925188,lightMedium,dry,hazel,brown
5359660856,light,normal,blue,blonde
1414567388,lightMedium,combination,blue,blonde
11662173736,lightMedium,normal,hazel,brown
22626728664,lightMedium,combination,brown,black
25432785830,light,combination,green,brown
7314351159,lightMedium,combination,brown,brown
20163121370,fair,combination,Grey,blonde
10481809587,lightMedium,oily,brown,brown
22883897190,light,combination,blue,brown
25104717552,light,combination,blue,blonde
1407285415,fair,combination,blue,brown
23943321196,lightMedium,combination,brown,blonde
8020718393,fairLight,combination,hazel,brown
6166098092,light,dry,Grey,brown
7109081832,mediumTan,normal,brown,brown
9202705074,light,normal,brown,auburn
8866170809,light,dry,brown,brown
10252315470,light,normal,brown,brown
5227663557,mediumTan,combination,brown,brown
11273884059,fair,combination,hazel,brown
6659297374,fair,oily,brown,brown
12601075066,light,combination,blue,auburn
1113300586,fair,dry,brown,brown
44321520263,light,oily,brown,brown
6693328462,fairLight,dry,brown,brown
7051102929,fair,combination,blue,blonde
1290213084,lightMedium,oily,brown,brown
11399163316,lightMedium,oily,brown,black
1333289665,medium,dry,brown,brown
11219523890,fair,normal,blue,brown
1930072375,fair,combination,blue,blonde
8003469064,light,dry,brown,brown
26046124150,fairLight,combination,hazel,auburn
22349536646,lightMedium,combination,brown,black
2069939474,fairLight,oily,hazel,brown
21262190217,light,combination,brown,brown
930951448,light,combination,brown,brown
5388655276,fair,normal,blue,blonde
2458583742,fairLight,oily,green,brown
2395995383,fair,combination,hazel,brown
9134631000,lightMedium,dry,hazel,brown
6223394999,fairLight,dry,hazel,red
6481011697,medium,oily,brown,brown
1648594478,fair,combination,blue,blonde
2145241599,light,combination,brown,black
1868950511,light,combination,brown,brown
6314454882,light,combination,brown,brown
1337553703,light,normal,brown,brown
7021440655,fair,combination,hazel,brown
22565322150,fair,oily,brown,black
6516185295,tan,oily,brown,auburn
6711637414,light,combination,hazel,brown
1323473095,light,combination,brown,blonde
9099236704,light,normal,brown,brown
7681056724,lightMedium,combination,brown,black
8218535888,fair,combination,hazel,brown
22171586244,light,combination,brown,brown
6629337026,lightMedium,normal,brown,brown
1473920014,light,combination,blue,brown
8475545369,light,normal,brown,brown
32009628494,light,normal,brown,blonde
31996363076,deep,combination,brown,auburn
10266572687,lightMedium,combination,blue,brown
1775393158,mediumTan,combination,brown,brown
12081822827,lightMedium,combination,hazel,brown
5993124252,fair,normal,blue,blonde
8774603711,fair,combination,green,brown
6836699147,light,oily,brown,black
2538030434,deep,normal,brown,black
25210331970,light,combination,blue,brown
8676364365,mediumTan,combination,hazel,blonde
9442523643,medium,combination,brown,brown
2520793205,lightMedium,combination,green,blonde
1349912367,mediumTan,combination,brown,brown
8490246475,light,combination,brown,black
2309664231,lightMedium,normal,blue,blonde
6983438582,light,combination,brown,black
7369042137,tan,dry,brown,black
6788174885,light,combination,green,brown
1018049138,fair,combination,green,brown
10102206898,mediumTan,combination,brown,black
8926524373,light,combination,brown,brown
5963972572,fair,oily,brown,auburn
7201910165,light,dry,green,blonde
2192413295,fair,combination,hazel,blonde
9894304109,fairLight,dry,green,brown
2088380225,light,combination,hazel,blonde
1722095221,fair,dry,blue,blonde
1948482654,deep,normal,brown,black
11538853720,medium,normal,brown,brown
7605225095,light,combination,blue,blonde
27673060661,light,dry,brown,blonde
2579751815,fair,combination,blue,brown
7554723150,light,combination,brown,brown
2032093884,fair,combination,brown,brown
2062971381,lightMedium,oily,green,blonde
11024383313,lightMedium,normal,hazel,brown
9915422054,lightMedium,combination,brown,brown
9295359364,lightMedium,dry,brown,black
23687190760,light,dry,blue,blonde
2700992368,medium,normal,brown,brown
1643863837,light,dry,brown,brown
1310192018,light,combination,brown,brown
13060261868,lightMedium,combination,brown,brown
2517372759,fair,normal,brown,brown
7314354133,light,dry,blue,brown
22249718653,fair,combination,green,brown
2283156440,lightMedium,oily,brown,brown
12509107197,fair,dry,green,brown
6230389352,fairLight,combination,hazel,brown
6777337516,light,combination,brown,brown
1745996596,light,dry,green,brown
2721687420,fair,normal,green,blonde
10901568289,lightMedium,normal,green,brown
23433609141,light,combination,brown,brown
6941009741,lightMedium,combination,brown,black
10708461468,light,dry,blue,blonde
8460968337,fairLight,oily,Grey,blonde
5847321551,lightMedium,oily,hazel,blonde
5098796717,light,normal,brown,black
2238246746,deep,combination,brown,brown
2333897130,fair,dry,blue,blonde
5238185978,fairLight,combination,blue,red
5431637095,fair,combination,hazel,brown
8519969125,light,combination,blue,brown
23555968952,light,normal,hazel,brown
6071894395,light,oily,brown,brown
7553972407,lightMedium,combination,blue,brown
7509751162,tan,combination,brown,black
1871227469,fair,dry,blue,blonde
7146979337,lightMedium,combination,brown,brown
22099181973,light,dry,brown,brown
23277749655,medium,combination,brown,brown
6207990388,medium,oily,brown,brown
23733981311,fairLight,combination,blue,brown
9033785625,lightMedium,combination,brown,black
2588550321,fairLight,oily,brown,black
7241337921,fair,combination,blue,brown
8889276041,mediumTan,normal,brown,brown
5255914182,lightMedium,oily,green,blonde
33362736263,fair,oily,hazel,brunette
6704522158,light,oily,green,blonde
35079390764,fair,combination,brown,brown
11113262796,light,oily,blue,brown
1393882471,deep,oily,brown,black
26923627667,fair,oily,green,red
25622042645,light,normal,blue,brown
7033479334,light,oily,brown,brown
26567836050,medium,combination,brown,black
26604217870,rich,dry,brown,black
8320825520,light,combination,blue,gray
12474394183,light,normal,hazel,brown
1915377542,light,oily,brown,brown
23657785367,deep,combination,brown,black
8974067177,fair,combination,brown,brown
8938208223,mediumTan,oily,green,brown
9203509224,light,combination,brown,brown
5407102688,fairLight,combination,Grey,auburn
1152102127,lightMedium,normal,brown,black
2054243211,light,combination,brown,brown
1059894561,fair,combination,brown,brown
20159684661,light,combination,green,blonde
2278782128,fair,oily,blue,brown
1431774731,light,normal,brown,black
5186141691,fair,combination,Grey,auburn
9134591302,lightMedium,oily,brown,brown
45462303483,fair,dry,hazel,blonde
2318098747,tan,combination,brown,brown
27328300520,light,combination,brown,brown
